,headline,link_name,num_tweets,num_neg,prop_neg,sis,num_reactions,prop_angry_fb
322,Political Memo: Donald Trump Stands by Chris Christie Despite Revelations in Bridge Closing Trial,Donald Trump Stands by Chris Christie Despite Revelations in Bridge Closing Trial,314,34,0.108280254777,0.107553117017,239,0.225941422594
323,How Pop Culture Wore Out Leonard Cohen’s ‘Hallelujah’,How Pop Culture Wore Out Leonard Cohen's 'Hallelujah',373,25,0.0670241286863,0.0673131822257,244,0.0
324,Sources: Bush 41 says he'll vote Clinton,Fallout after report that George H.W. Bush will vote for Clinton,2209,126,0.0570393843368,0.0571267125886,19539,0.0165310404831
325,Report: Trump used money from charity ,Report: Trump used family charity to settle lawsuits against his businesses,767,50,0.0651890482399,0.0653509880874,9296,0.344126506024
326,RIOTS HIT CHARLOTTE: At least 12 cops injured in protests after officer-involved shooting death of black man,At Least 12 Charlotte Cops Injured In Protests Following Officer-involved Death Of Black Man,282,20,0.0709219858156,0.0711894921964,4225,0.553846153846
327,GREG GUTFELD: Five more lessons from another terror attack,Greg Gutfeld: Five More Lessons From Another Terror Attack,70,8,0.114285714286,0.110653948755,18709,0.0937516703191
328,Violent protests erupt in Charlotte after police fatally shoot black man,12 officers injured as protests break out in Charlotte after police fatally shoot man,279,41,0.146953405018,0.145013474189,545,0.0697247706422
329,"Trump used $258,000 from his charity to settle legal problems","Trump used $258,000 from his charity to settle legal problems",5247,370,0.0705164856108,0.0705319096276,5864,0.280866302865
330,"With Skittles tweet, Donald Trump Jr. draws a new round of condemnation","With Skittles tweet, Donald Trump Jr. draws another round of condemnation",78,8,0.102564102564,0.10040267769,1422,0.372714486639
331,"West Point women have a new, bloody requirement as the Army completes gender integration","West Point women have a new, bloody requirement as the Army completes gender integration",32,4,0.125,0.115730356458,84,0.0119047619048
332,What’s for lunch? More people are eating something from home.,Lunch is too expensive,46,1,0.0217391304348,0.0307268551349,207,0.0048309178744
333,Inside the secret world of wealth managers,How to hide it: inside the secret world of wealth managers,100,5,0.05,0.0523297851787,68,0.0
334,How to tell if you're a socialist,Am I am socialist? You asked Google – here's the answer,52,5,0.0961538461538,0.0939485142465,121,0.00826446280992
335,"No, the royal yacht Britannia should not rise again. Let’s sink that idea completely","No, the royal yacht Britannia should not rise again",18,2,0.111111111111,0.101319474307,228,0.0131578947368
336,Half of UK women flush tampons away – this has to stop,Why flushing tampons down the toilet is not OK,37,6,0.162162162162,0.14706978878,161,0.0124223602484
337,Convoys in UK 'have had 180 mishaps in 16 years',UK nuclear weapons convoys 'have had 180 mishaps in 16 years',57,8,0.140350877193,0.132665082867,134,0.171641791045
338,Chinese space station 'out of control' and will crash to Earth,China's Tiangong-1 space station 'out of control' and will crash to Earth,230,37,0.160869565217,0.15804312217,219,0.013698630137
339,US-led coalition to double resettlement places and expand aid,US-led coalition to double refugee resettlement places and expand aid,24,2,0.0833333333333,0.0825295542234,424,0.0212264150943
340,Your favourite TV episodes of all time,Our readers' favourite TV episodes of all time,8,0,0.0,0.0409767735525,59,0.0
341,I was subjected to exorcisms as a child to treat my epilepsy,I was subjected to exorcisms as a child to treat my epilepsy,19,4,0.210526315789,0.170732565625,499,0.192384769539
342,Noel Edmonds phoned my cat,Noel Edmonds phoned my cat,49,11,0.224489795918,0.203477349627,65,0.0
343,U.S. Believes Russia Bombed Aid Convoy in Northern Syria,U.S. Believes Russia Bombed Syrian Aid Convoy,100,16,0.16,0.153849489752,70,0.271428571429
344,Bill Clinton’s Speaking Fee Overlaps With Foundation Business,Bill Clinton's Speaking Fee Overlaps With Foundation Business,251,32,0.127490039841,0.1259675558,929,0.149623250807
345,N.Y. Bombing Suspect Charged; Views in Notebook Cited,N.Y. Bombing Suspect's Notebook Gives First Look at His Motivations,62,12,0.193548387097,0.180092456599,21,0.0
346,Replacement Galaxy Notes 7s Arrive En Masse,Replacement Galaxy Notes 7s Arrive En Masse,45,1,0.0222222222222,0.0313027675302,13,0.0769230769231
347,How Pokémon Became Monster Hit,How Pokémon Became a Monster Hit,19,2,0.105263157895,0.0976153767361,50,0.0
348,It’s Possibly Sunny in Philadelphia,It's Possibly Sunny in Philadelphia,22,2,0.0909090909091,0.0879674750068,200,0.005
349,Chipotle Explains Food-Safety Practices in Ad Campaign,Chipotle Explains Food-Safety Practices in New Ad Campaign,67,2,0.0298507462687,0.0354344898445,32,0.0
350,"Hey, Check Out My New Phone! It Does Nothing.","Hey, Check Out My New Phone! It Does Nothing.",155,15,0.0967741935484,0.0959276780298,179,0.00558659217877
351,Lawmakers Worry Wells Fargo Sales Practices Hurt Credit Scores,Lawmakers Worry Wells Fargo Sales Practices Hurt Credit Scores,28,4,0.142857142857,0.128464298064,137,0.124087591241
352,"China to Resume Imports of U.S. Beef, Premier Says","China to Resume Imports of U.S. Beef, Premier Says",28,3,0.107142857143,0.100956516192,96,0.0104166666667
353,China State Steel Merger Taps Old Theme: Bigger Is Better,China State Steel Merger Taps Old Theme: Bigger Is Better,21,1,0.047619047619,0.0568966585604,72,0.0138888888889
354,Warehouse Workers of the Future: Autonomous Robots,Fully Autonomous Robots: The Warehouse Workers of the Near Future,339,13,0.0383480825959,0.0393550472983,219,0.00456621004566
355,Christian Laettner Reaches Deal to Repay Investors,Christian Laettner Reaches Deal to Repay Investors,24,5,0.208333333333,0.175255657531,75,0.0
356,"South Sudanese Violence Engulfs Aid Workers, Pushes Nation Closer to the Brink","South Sudanese Violence Engulfs Aid Workers, Pushes Nation Closer to the Brink",89,26,0.292134831461,0.273951617554,61,0.196721311475
357,French Children Practice for Terrorist Threat,French Children Prepare for Terrorist Threat With Drills at School,54,5,0.0925925925926,0.0909350910557,100,0.09
358,Obama Urges World to Make ‘Course Correction’,"Reflective Obama Contrasts Prosperity, Instability in Final U.N. Speech",11,4,0.363636363636,0.241307457396,101,0.0891089108911
359,Brazil’s Lula da Silva Indicted in Corruption Probe,Brazil's Lula da Silva Indicted in Corruption Probe,11,1,0.0909090909091,0.0862955279657,171,0.0175438596491
360,Group of 21 States Sues U.S. Over New Overtime-Pay Rule,Group of 21 States Sues U.S. Over New Overtime-Pay Rule,49,9,0.183673469388,0.168605802839,192,0.125
361,Number of Illegal Immigrants in U.S. Steady at 11 Million,Number of Illegal Immigrants in U.S. Holds Steady at 11 Million,27,5,0.185185185185,0.160383884855,52,0.0192307692308
362,Hillary Clinton Prepping for Two Trumps at Debate,Hillary Clinton Prepping for Two Trumps at Debate,34,5,0.147058823529,0.133876248145,165,0.00606060606061
363,"Microsoft Plans $40 Billion Stock Buyback, Raises Dividend",Microsoft Plans $40 Billion Stock Buyback and Raises Dividend,71,1,0.0140845070423,0.0210464650046,138,0.0
364,Bank of Japan’s New Rate Policy a Hit With Investors,Japan's 10-Year Bond Yield Turns Positive After BOJ Acts,7,1,0.142857142857,0.108778056529,54,0.0
365,Is It a Car or a Computer?,Is It a Car or a Computer?,48,0,0.0,0.0118911741081,133,0.0
366,The College Football Rivalries That Should Exist,The College Football Rivalries That Should Exist,14,0,0.0,0.0299779456299,56,0.0
367,Grass-Fed Beef Is on a Roll,Why Grass-Fed Beef Is on a Roll,69,3,0.0434782608696,0.0474460062165,85,0.0
368,The Power of Mirroring,Use Mirroring to Connect With Others,76,5,0.0657894736842,0.067218522333,33,0.0
369,"At London Fashion Week, Labels Want More Buzz From Less Show","At London Fashion Week, Labels Want More Buzz From Less Show",10,0,0.0,0.0365114551943,40,0.0
370,"As Presidential Ad Spending Falls, Broadcasters’ Shares Decline","As Presidential Ad Spending Falls, Broadcasters' Shares Decline",26,5,0.192307692308,0.165052538381,173,0.0115606936416
371,Skittles snapper: I'm a refugee,"'I'm a refugee,' says man who took Skittles picture in Donald Trump Jr's tweet",696,129,0.185344827586,0.184098091724,1801,0.070516379789
372,Police injured after Charlotte shooting,Charlotte protests: Police injured after black man shot,23,1,0.0434782608696,0.0532672754153,1470,0.0448979591837
373,Attacker shot at Israel's Turkey embassy,Turkey attack: Man shot at Israel embassy in Ankara,23,0,0.0,0.0213727561501,1234,0.017017828201
374,Brad Pitt 'very saddened' by divorce,Brad Pitt 'saddened' by Angelina Jolie divorce,27,2,0.0740740740741,0.0755262951746,2490,0.00281124497992
375,New York bombing suspect charged,Rahami charged over NY and NJ bombings,34,1,0.0294117647059,0.0394327135524,1962,0.0672782874618
376,"Rethink fad for 'flat-faced' dogs, say UK vets",UK vets warn people against buying 'flat-faced' dogs,66,20,0.30303030303,0.277998337803,4676,0.0271599657827
377,Cat handbag creates online stir,Taxidermy cat handbag up for auction in New Zealand,48,14,0.291666666667,0.260323613341,3033,0.276953511375
378,Soutik Biswas: Is India in the throes of a fever outbreak?,Is India in the throes of a fever outbreak?,36,2,0.0555555555556,0.0602008086245,1770,0.00338983050847
379,Outback fakes,"If you love The Onion, you'll love this country newspaper",16,0,0.0,0.0275160299905,2283,0.000438020148927
380, Feds charge Rahami in NYC-area bombings ,Feds charge Rahami in bombing campaign,35,2,0.0571428571429,0.06158941665,2882,0.00693962526024
381,WashingtonMylan CEO's mother used position to push EpiPen into schools,Family matters: EpiPens had high-level help getting into schools,509,61,0.119842829077,0.119203069976,1749,0.0308747855918
382,WorldMeet one of Trump Jr.’s 'Skittles.' He's a 13-year-old Syrian refugee,Reporter's notebook: Syrian migrant family confronts terror in Europe,108,5,0.0462962962963,0.048731794366,3125,0.00064
383,Family flee their home after finding dozens of spiders in bunch of Asda bananas whose bite brings four-hour erection then death,Family flee home after finding spiders in bananas which cause 4-hour erection,43,8,0.186046511628,0.168832366777,500,0.004
384,Man shouting 'Allahu Akbar' is shot and injured as he attempted to storm Israeli embassy in Turkey armed with a knife,One person injured as two people attempt to storm Israeli embassy in Turkey,36,3,0.0833333333333,0.0827470203109,226,0.0796460176991
385,'She blew a gasket': Selena Gomez's 'flirty' Instagram post with Brad Pitt at Golden Globe Awards 'upset Angelina',Selena Gomez's 'Instagram post with Brad Pitt upset Angelina Jolie',29,2,0.0689655172414,0.0714824117319,1756,0.00170842824601
386,Marion Cotillard 'absolutely devastated' at being dragged into Angelina Jolie and Brad Pitt's split after starring in sexually charged spy thriller with actor,Marion Cotillard 'devastated' at being dragged into Brangelina split,45,5,0.111111111111,0.106274630781,219,0.0730593607306
387,"Christina Applegate dumped him mid-date, Gwyneth Paltrow branded him 'too good' for her and Jennifer Aniston became the world's most famous jilted wife: A look back at Brad Pitt's true romances",A look back at Brad Pitt's true romances,15,0,0.0,0.028694277691,656,0.0015243902439
388,Now that's impeccable timing! Brad Pitt and Marion Cotillard get hot and heavy as they fall in love in new Allied trailer... released by studio just hours after Angelina Jolie divorce bombshell,Brad Pitt and Marion Cotillard get hot and heavy in new Allied trailer,19,3,0.157894736842,0.134173971181,358,0.0279329608939
389,EXCLUSIVE: Angelina Jolie was so jealous of Marion Cotillard she ignored the French star on Brad's film set leaving her devastated - despite the fact that she and Pitt did NOT have an affair,EXCLUSIVE: Jealous Angelina Jolie ignored Marion Cotillard on film set,28,0,0.0,0.0184331705793,1432,0.00558659217877
390,The news that blind-sided Hollywood AND Brad himself: Close friend George Clooney is left shocked on camera as he's told about Brangelina divorce - and Pitt himself was only told of split a day before,The moment George Clooney finds out about his friend Brad Pitt's marriage split,27,1,0.037037037037,0.0472404319478,292,0.00342465753425
391,Angelina Jolie 'fired children's nanny for flirting with Brad' just months before filing for divorce,Angelina Jolie 'fired children's nanny for flirting with Brad',14,1,0.0714285714286,0.0747139711434,828,0.0024154589372
392,PICTURED: Angelina Jolie's dad Jon Voight expresses sadness and shock at her split from Brad Pitt... as he speculates that 'something very serious must have happened',Angelina Jolie's father Jon Voight expresses shock at her split from Brad Pitt,16,0,0.0,0.0275160299905,395,0.00253164556962
393,"'And that, my friends, is what they call closure': Brangelina break-up immediately inspires hilarious memes - and they've all got one thing in common...",Jennifer Aniston memes flood Twitter after Angelina and Brad's split,127,13,0.102362204724,0.100995709142,18358,0.000544721647238
394,"Angelina is just the latest Hollywod A-lister to hire Laura Wasser, Tinseltown's Queen of Divorces",Angelina Jolie is just the latest Hollywod A-lister to hire Laura Wasser,12,0,0.0,0.0329236962618,135,0.0
395,"Vials of blood, knife play, kissing her brother, lesbian flings and 'sexual kindergarten': The bizarre history of Angelina Jolie's love life",The bizarre history of Angelina Jolie's love life,26,1,0.0384615384615,0.0486155651751,964,0.0124481327801
396,It was a deadly war of egos only Angelina could win: ALISON BOSHOFF says Jolie was never going to be mere red carpet eye-candy,ALISON BOSHOFF: It was a deadly war of egos only Angelina could win,10,0,0.0,0.0365114551943,232,0.0
397,Toxic meltdown of Brangelina: What now for the children they collected like trophies? ,Richard Kay: What now for the Brangelina children they collected like trophies?,11,0,0.0,0.0346248848223,425,0.00941176470588
398,'That's Karma for you!': Jennifer Aniston 'knew it was just a matter of time before Brad Pitt and Angelina Jolie would split',Jennifer Aniston 'thinks Brad Pitt and Angelina Jolie split is karma',59,5,0.0847457627119,0.0841844920032,9914,0.00635464998991
399,Were her clothes in the wash? Woman accidentally takes topless selfie when she posts glowing review of her washing machine on Currys website,Woman accidentally takes topless selfie for review of washing machine,4,0,0.0,0.0542450048308,745,0.0
400,"The bizarre rise of SCROTOX: Men are paying nearly £3,000 to have Botox in their private parts - so would you let your man do it? ","Men are paying nearly £3,000 to have Botox in their private parts",20,1,0.05,0.0589033583039,117,0.0
401,"Personal mini-bar, round-the-clock gourmet food and a hot shower: Lucky flier films his experience of being upgraded to an eye-popping $21,000 first-class seat on an Emirates flight","Flier films his journey in a $21,000 first class Emirates seat",45,0,0.0,0.0125598017175,2031,0.00147710487445
402,Female US cop who shot dead unarmed black pastor claims she 'felt threatened' when he reached into his car - as police reveal they found PCP in his vehicle,Cop who killed unarmed black pastor 'felt threatened' when he reached into SUV,61,11,0.180327868852,0.168270279979,1097,0.355515041021
403,Protests break out across North Carolina as cops shoot dead a 'disabled' black father-of-seven: Police claim he had a gun but family insist he was unarmed and reading a book,Protests break out after Charlotte police fatally shoot black man,83,7,0.0843373493976,0.0839608788762,226,0.194690265487
404,Amal Clooney attacks Britain over refugee crisis and says the country should be taking more immigrants from Syria ,Amal Clooney calls on the UK to take MORE refugees from Syria,104,7,0.0673076923077,0.0682677244754,2354,0.293542905692
405,"PIERS MORGAN: It doesn't matter what names the mainstream media call Trump - he says exactly what most Americans think, especially when it comes to Islamic terror ",PIERS MORGAN: Media may call Donald Trump names - but he says what most Americans think,510,29,0.056862745098,0.0572391545899,749,0.0267022696929
406,'Stop being poor!' The Rich Kids of Singapore brag about their extreme wealth by lying on beds of cash and driving supercars NAKED ,Rich Kids of Singapore brag about their extreme wealth on Instagram,52,6,0.115384615385,0.11051760301,1100,0.1
407,Revealing more than just the news: Glamorous Italian presenter's boobs burst out of her plunging dress live on-air ,Glamorous Italian presenter's boobs burst out of her plunging dress live on-air,11,1,0.0909090909091,0.0862955279657,772,0.00259067357513
408,US police hunt for man pictured dragging a little girl around a supermarket by her hair,Woman snaps photos of man dragging a child by her hair in Walmart,58,4,0.0689655172414,0.0703823928013,2256,0.550531914894
409,'He gave me confidence to look forward': Prince Harry reveals how his colour sergeant at Sandhurst restored his hope for the future after Diana's death ,Prince Harry reveals how his sergeant at Sandhurst restored his hope for the future,15,0,0.0,0.028694277691,222,0.0045045045045
410,Incredibly rare double-faced calf born in Kentucky ... and of course the farming family call her 'Lucky' ,Incredibly rare double-faced calf born in Kentucky,6,2,0.333333333333,0.186026790695,527,0.0
